#
# 3-day summary product time series for bartlettir
#
# Site: bartlettir
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 44.0646
# Lon: -71.2881
# Elev: 268
# UTC Offset: -5
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-08-15
# Creation Time: 16:49:40
# Update Date: 2018-11-28
# Update Time: 05:16:59
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2009-01-05,2009,5,15,bartlettir_2009_01_05_121040.jpg,88.99099,93.39971,79.12063,0.35715,0.34029,98.64055,7.95814,102.97436,8.16382,83.62811,6.19269,0.36096,0.00411,0.36157,0.36442,0.36550,0.34577,0.00587,0.34538,0.35071,0.35274,23.40232,NA,NA,NA,NA,NA
2009-01-08,2009,8,10,bartlettir_2009_01_08_121043.jpg,103.15230,114.77951,107.23061,0.35299,0.31723,86.11454,9.30578,100.28314,10.96255,93.76678,12.46432,0.35816,0.00398,0.35837,0.36034,0.36284,0.30778,0.01052,0.31264,0.31540,0.31603,23.67796,NA,NA,NA,NA,NA
2009-01-11,2009,11,5,bartlettir_2009_01_12_121049.jpg,100.14074,106.08511,93.34085,0.35413,0.33429,102.14376,3.67086,109.16480,1.81865,92.42395,2.02529,0.35940,0.00376,0.35988,0.36258,0.36353,0.33622,0.00914,0.33702,0.33959,0.34538,24.31117,NA,NA,NA,NA,NA
2009-01-14,2009,14,15,bartlettir_2009_01_14_121040.jpg,82.52885,83.65408,70.96772,0.35275,0.34800,101.99279,8.27394,109.34275,11.09504,93.55174,10.87600,0.35846,0.00353,0.35900,0.36081,0.36306,0.33519,0.01001,0.33637,0.34306,0.34712,24.85956,NA,NA,NA,NA,NA
2009-01-17,2009,17,17,bartlettir_2009_01_17_120038.jpg,85.31341,85.89952,72.82019,0.35200,0.34960,85.74117,10.84701,94.74324,10.91425,83.25351,9.20697,0.35900,0.00491,0.36126,0.36333,0.36488,0.32493,0.01804,0.32553,0.34034,0.34973,25.54391,NA,NA,NA,NA,NA
2009-01-20,2009,20,17,bartlettir_2009_01_20_120043.jpg,65.77291,84.66873,98.79731,0.33971,0.26389,95.31321,12.45368,107.67292,9.36410,97.83910,5.37840,0.35764,0.00751,0.35827,0.36316,0.36595,0.31557,0.02228,0.32237,0.33010,0.33881,26.19861,NA,NA,NA,NA,NA
2009-01-23,2009,23,15,bartlettir_2009_01_23_121035.jpg,111.13638,121.49194,110.35518,0.35422,0.32403,102.25125,8.61854,112.50342,11.33848,97.36199,12.39233,0.36038,0.00365,0.36156,0.36358,0.36448,0.32844,0.01468,0.32728,0.33969,0.34554,26.83998,NA,NA,NA,NA,NA
2009-01-26,2009,26,15,bartlettir_2009_01_26_121037.jpg,109.97679,111.56876,93.80616,0.35379,0.34874,99.63937,12.62157,106.69837,10.49728,89.64990,6.87743,0.36035,0.00437,0.36193,0.36391,0.36552,0.33568,0.02086,0.33987,0.34659,0.34835,27.60467,NA,NA,NA,NA,NA
2009-01-29,2009,29,11,bartlettir_2009_01_29_121041.jpg,118.24821,119.58044,98.77412,0.35526,0.35130,97.26871,19.12412,107.33092,15.94744,92.80800,9.40854,0.36088,0.00346,0.36163,0.36405,0.36457,0.32469,0.01785,0.31654,0.33959,0.35050,28.14101,NA,NA,NA,NA,NA
2009-02-01,2009,32,10,bartlettir_2009_02_01_121043.jpg,94.76766,104.71036,96.05931,0.35431,0.32066,99.29749,2.97829,113.52690,3.65763,103.68603,2.97878,0.35864,0.00357,0.35812,0.36230,0.36274,0.31375,0.00579,0.31492,0.31703,0.31960,28.98400,NA,NA,NA,NA,NA
2009-02-04,2009,35,15,bartlettir_2009_02_04_121040.jpg,95.72581,99.10070,83.79332,0.35568,0.34357,100.25618,7.16852,110.54034,10.71055,94.96588,11.12615,0.36144,0.00388,0.36281,0.36388,0.36583,0.32863,0.00993,0.33041,0.33533,0.33974,30.17483,NA,NA,NA,NA,NA
2009-02-07,2009,38,16,bartlettir_2009_02_07_121038.jpg,103.55113,111.87754,99.46785,0.35528,0.32884,99.59246,8.72143,109.32375,10.14733,93.97363,9.97201,0.36091,0.00495,0.36150,0.36508,0.36686,0.32909,0.01093,0.33049,0.33839,0.34302,31.11403,NA,NA,NA,NA,NA
2009-02-10,2009,41,21,bartlettir_2009_02_10_121041.jpg,104.93021,115.78567,101.88529,0.35891,0.32526,102.26405,5.82723,115.08848,7.57558,98.53962,9.47348,0.36428,0.00370,0.36493,0.36628,0.36735,0.32422,0.01529,0.32526,0.33594,0.34290,32.08803,NA,NA,NA,NA,NA
2009-02-13,2009,44,15,bartlettir_2009_02_13_121037.jpg,103.17505,110.69051,98.98715,0.35381,0.32979,103.08964,11.41112,112.04665,11.08925,96.86953,7.65726,0.35897,0.00390,0.35817,0.36190,0.36438,0.32990,0.00843,0.32979,0.33496,0.34146,33.09665,NA,NA,NA,NA,NA
2009-02-16,2009,47,15,bartlettir_2009_02_16_121040.jpg,113.92009,117.63501,99.12532,0.35574,0.34450,111.68006,1.35396,119.48923,1.73449,99.47128,0.63886,0.36138,0.00413,0.36235,0.36512,0.36577,0.33778,0.00495,0.33637,0.34265,0.34465,34.13424,NA,NA,NA,NA,NA
2009-02-19,2009,50,15,bartlettir_2009_02_19_121042.jpg,75.69514,85.14334,79.88178,0.35370,0.31445,90.73123,12.93456,102.72632,12.90743,91.05426,8.89510,0.36087,0.00407,0.36151,0.36440,0.36544,0.31814,0.00880,0.31475,0.32471,0.32870,35.19840,NA,NA,NA,NA,NA
2009-02-22,2009,53,16,bartlettir_2009_02_22_121045.jpg,82.04608,91.12297,82.34508,0.35663,0.32110,94.01087,11.55359,103.86421,9.94816,90.65619,7.07685,0.36008,0.00465,0.36076,0.36372,0.36545,0.32508,0.00975,0.32790,0.33228,0.33384,36.35415,NA,NA,NA,NA,NA
2009-02-25,2009,56,15,bartlettir_2009_02_25_120023.jpg,112.86133,117.06409,103.07484,0.35154,0.33892,111.52985,2.70391,120.97681,2.92743,102.19576,3.43671,0.36145,0.00481,0.36295,0.36529,0.36695,0.33326,0.00643,0.33248,0.33954,0.34107,37.39945,NA,NA,NA,NA,NA
2009-02-28,2009,59,16,bartlettir_2009_02_28_120028.jpg,115.36121,118.55228,104.88034,0.34992,0.34051,99.50163,18.79064,109.42491,18.28467,96.34369,12.44691,0.35802,0.00597,0.35623,0.36336,0.36574,0.32434,0.01226,0.32472,0.33422,0.34130,38.52460,NA,NA,NA,NA,NA
2009-03-03,2009,62,17,bartlettir_2009_03_03_120029.jpg,115.55938,119.61794,107.39833,0.34917,0.33733,104.34879,12.00387,115.58411,10.04216,101.49740,7.58536,0.35973,0.00547,0.36110,0.36464,0.36509,0.32398,0.01124,0.32784,0.33155,0.33747,39.75026,NA,NA,NA,NA,NA
2009-03-06,2009,65,16,bartlettir_2009_03_06_120016.jpg,95.55744,103.39678,95.21113,0.35149,0.32484,108.20437,6.51857,120.32471,7.01641,102.08537,3.60505,0.36378,0.00485,0.36437,0.36720,0.36893,0.32715,0.00696,0.32621,0.33059,0.33462,40.81788,NA,NA,NA,NA,NA
2009-03-09,2009,68,16,bartlettir_2009_03_09_121022.jpg,73.21599,81.39583,73.18480,0.35732,0.32141,96.66303,19.06725,106.64758,17.90086,92.35658,13.13862,0.36070,0.00433,0.36122,0.36442,0.36574,0.32542,0.01483,0.32604,0.33376,0.34280,42.07876,NA,NA,NA,NA,NA
2009-03-12,2009,71,15,bartlettir_2009_03_12_121026.jpg,117.57998,123.75369,104.77548,0.35756,0.33972,105.18925,13.64288,116.98657,14.00152,100.21096,8.24295,0.36251,0.00457,0.36209,0.36656,0.36792,0.32555,0.00772,0.32671,0.33040,0.33352,43.13814,NA,NA,NA,NA,NA
2009-03-15,2009,74,16,bartlettir_2009_03_15_120026.jpg,115.47921,121.33877,104.96389,0.35502,0.33787,113.87961,1.55295,126.22113,2.01325,104.30486,0.65296,0.36648,0.00484,0.36763,0.37010,0.37150,0.33067,0.00518,0.32958,0.33273,0.33730,44.30319,NA,NA,NA,NA,NA
2009-03-18,2009,77,19,bartlettir_2009_03_18_120032.jpg,107.31879,116.46316,104.34172,0.35494,0.32707,109.33018,6.91472,120.93165,6.35680,101.51011,3.82531,0.36448,0.00488,0.36556,0.36834,0.36952,0.32935,0.00689,0.32821,0.33302,0.33853,45.46843,NA,NA,NA,NA,NA
2009-03-21,2009,80,16,bartlettir_2009_03_21_120031.jpg,115.32040,122.94524,107.46099,0.35561,0.33356,108.15337,11.99908,121.28524,11.43227,102.26083,7.54553,0.36561,0.00417,0.36657,0.36866,0.37016,0.32547,0.00912,0.32706,0.33125,0.33457,46.62981,NA,NA,NA,NA,NA
2009-03-24,2009,83,15,bartlettir_2009_03_24_121037.jpg,112.20246,125.16060,110.83710,0.35945,0.32224,114.90279,3.78374,127.52701,3.55647,107.05557,2.94858,0.36491,0.00400,0.36525,0.36699,0.36997,0.32874,0.00383,0.32720,0.33122,0.33309,47.78435,NA,NA,NA,NA,NA
2009-03-27,2009,86,17,bartlettir_2009_03_27_121040.jpg,122.09707,127.22743,104.53224,0.35955,0.34505,112.99785,8.76461,124.29253,6.68361,103.01066,4.05196,0.36531,0.00562,0.36634,0.36862,0.37161,0.33165,0.01029,0.33283,0.33754,0.34268,48.93108,NA,NA,NA,NA,NA
2009-03-30,2009,89,17,bartlettir_2009_03_30_120044.jpg,106.26599,112.36912,102.37436,0.35005,0.33104,104.81991,11.49094,112.72971,11.55966,96.69179,9.15792,0.35871,0.00438,0.35822,0.36231,0.36409,0.33332,0.00549,0.33278,0.33500,0.33927,50.26428,NA,NA,NA,NA,NA
2009-04-02,2009,92,16,bartlettir_2009_04_02_121046.jpg,122.14343,124.62717,102.40091,0.35692,0.34981,108.34787,12.27706,115.88534,12.38046,96.36343,8.05086,0.36126,0.00512,0.36201,0.36480,0.36730,0.33757,0.00680,0.33619,0.34074,0.34875,51.40137,NA,NA,NA,NA,NA
2009-04-05,2009,95,16,bartlettir_2009_04_05_120047.jpg,121.60103,122.49028,104.27153,0.35162,0.34906,108.84751,11.34682,115.64548,10.79294,96.62116,7.77024,0.36011,0.00458,0.35979,0.36441,0.36579,0.33868,0.00799,0.33887,0.34583,0.34811,52.29020,NA,NA,NA,NA,NA
2009-04-08,2009,98,16,bartlettir_2009_04_08_121051.jpg,107.82563,113.77444,99.66090,0.35415,0.33563,109.61468,4.85815,117.59970,6.44485,98.51239,4.03827,0.36087,0.00552,0.36142,0.36530,0.36835,0.33661,0.00809,0.33714,0.34233,0.34632,53.64122,NA,NA,NA,NA,NA
2009-04-11,2009,101,16,bartlettir_2009_04_11_120954.jpg,109.81609,113.30838,90.73003,0.36102,0.34989,102.75397,9.32670,110.65100,10.14235,89.81350,8.54647,0.36488,0.00543,0.36630,0.36955,0.37083,0.33898,0.00886,0.33946,0.34347,0.35133,54.47108,NA,NA,NA,NA,NA
2009-04-14,2009,104,10,bartlettir_2009_04_14_120957.jpg,115.43792,120.48801,94.22881,0.36494,0.34965,110.19161,9.59053,117.18217,11.05697,91.37655,7.77335,0.36743,0.00338,0.36783,0.36975,0.37157,0.34577,0.00219,0.34570,0.34691,0.34890,55.16894,NA,NA,NA,NA,NA
2009-04-17,2009,107,15,bartlettir_2009_04_17_121000.jpg,113.25780,113.24532,83.82932,0.36492,0.36496,105.70339,6.22178,107.51229,7.27887,79.83359,4.63250,0.36674,0.00533,0.36674,0.37120,0.37204,0.36078,0.00550,0.36027,0.36475,0.36702,56.53171,NA,NA,NA,NA,NA
2009-04-20,2009,110,10,bartlettir_2009_04_20_121002.jpg,108.98851,107.46671,80.03718,0.36246,0.36759,101.76088,5.45089,104.04505,4.59579,75.98417,3.79566,0.36932,0.00371,0.36981,0.37065,0.37438,0.36105,0.00324,0.36078,0.36282,0.36440,57.19600,NA,NA,NA,NA,NA
2009-04-23,2009,113,7,bartlettir_2009_04_23_124005.jpg,106.80613,103.89558,76.36027,0.36193,0.37207,108.97320,6.32600,108.10707,4.95539,78.94008,4.61733,0.36537,0.00417,0.36391,0.36839,0.37116,0.36804,0.00312,0.36819,0.37043,0.37217,58.48356,NA,NA,NA,NA,NA
2009-04-26,2009,116,15,bartlettir_2009_04_26_121009.jpg,99.14521,95.69462,71.23735,0.35965,0.37262,100.52281,5.02706,100.76347,4.48102,72.41491,3.21547,0.36818,0.00503,0.36850,0.37130,0.37522,0.36720,0.00388,0.36605,0.36980,0.37234,59.41463,NA,NA,NA,NA,NA
2009-04-29,2009,119,10,bartlettir_2009_04_29_121012.jpg,115.32956,114.45106,83.26347,0.36561,0.36841,108.01207,5.06915,111.01474,4.22948,78.68955,3.77209,0.37299,0.00376,0.37359,0.37557,0.37721,0.36276,0.00285,0.36295,0.36387,0.36618,60.31098,NA,NA,NA,NA,NA
2009-05-02,2009,122,15,bartlettir_2009_05_02_121016.jpg,100.34599,97.44921,66.89129,0.36817,0.37911,98.50430,4.51475,98.54952,3.96073,67.20340,3.30156,0.37301,0.00577,0.37328,0.37696,0.37981,0.37273,0.00530,0.37119,0.37789,0.37904,61.17266,NA,NA,NA,NA,NA
2009-05-05,2009,125,10,bartlettir_2009_05_05_121020.jpg,92.12524,93.69770,57.60935,0.38490,0.37844,94.99077,9.85139,96.81526,8.91440,58.19438,6.07168,0.38755,0.00506,0.38928,0.39132,0.39297,0.37979,0.00286,0.37968,0.38245,0.38317,62.03157,NA,NA,NA,NA,NA
2009-05-08,2009,128,14,bartlettir_2009_05_08_121039.jpg,87.37832,89.47122,50.21606,0.39403,0.38482,88.87160,6.60058,93.80977,6.43247,50.69106,3.76914,0.40212,0.01305,0.39870,0.41465,0.41973,0.38071,0.00964,0.38111,0.38946,0.39282,63.16335,NA,NA,NA,NA,NA
2009-05-11,2009,131,11,bartlettir_2009_05_11_121042.jpg,103.89158,111.65289,54.16473,0.41398,0.38520,89.43035,11.65373,100.36983,11.61852,47.56227,6.26573,0.42330,0.00748,0.42264,0.42929,0.43014,0.37646,0.00487,0.37507,0.37913,0.38342,63.92032,NA,NA,NA,NA,NA
2009-05-14,2009,134,12,bartlettir_2009_05_14_120044.jpg,86.57210,93.70766,44.74673,0.41643,0.38472,83.63534,4.68180,97.07506,5.59410,43.30841,2.94681,0.43328,0.01136,0.43256,0.43863,0.44866,0.37326,0.00630,0.37262,0.37620,0.38165,64.40072,NA,NA,NA,NA,NA
2009-05-17,2009,137,15,bartlettir_2009_05_17_121048.jpg,91.40851,103.12697,42.56936,0.43494,0.38552,88.21078,6.98785,102.81864,6.82869,40.86102,3.67874,0.44369,0.00536,0.44449,0.44788,0.44935,0.38028,0.00398,0.38104,0.38289,0.38487,64.87810,NA,NA,NA,NA,NA
2009-05-20,2009,140,12,bartlettir_2009_05_20_124052.jpg,67.74626,86.28208,32.01677,0.46377,0.36414,80.02725,5.16952,98.51007,5.03172,36.85233,2.33357,0.45754,0.00751,0.45592,0.46388,0.46662,0.37140,0.00728,0.36713,0.37819,0.38073,65.49206,NA,NA,NA,NA,NA
2009-05-23,2009,143,10,bartlettir_2009_05_23_121054.jpg,76.53694,97.73284,38.95983,0.45835,0.35894,73.81903,6.42554,98.22809,7.92726,37.46921,3.32579,0.46895,0.00464,0.47009,0.47227,0.47322,0.35226,0.00516,0.35432,0.35602,0.35719,65.87760,NA,NA,NA,NA,NA
2009-05-26,2009,146,16,bartlettir_2009_05_26_121100.jpg,83.75272,106.23687,42.26283,0.45742,0.36061,77.35761,14.01539,94.61471,14.08242,38.21480,8.45196,0.45265,0.04502,0.46299,0.46582,0.46798,0.36751,0.03166,0.35874,0.36360,0.36834,66.67214,NA,NA,NA,NA,NA
2009-05-29,2009,149,15,bartlettir_2009_05_29_121102.jpg,74.20907,90.96853,35.95304,0.45229,0.36896,73.23676,8.67746,92.73618,10.67584,33.82113,5.15658,0.46451,0.00732,0.46593,0.46955,0.47161,0.36675,0.00576,0.36877,0.36995,0.37111,67.04635,NA,NA,NA,NA,NA
2009-06-01,2009,152,13,bartlettir_2009_06_01_121108.jpg,76.59880,96.11266,38.99325,0.45399,0.36182,78.04625,7.67413,100.97053,9.82753,39.48434,3.76456,0.46209,0.00517,0.46072,0.46744,0.46818,0.35714,0.00359,0.35782,0.35876,0.36152,67.45987,NA,NA,NA,NA,NA
2009-06-04,2009,155,11,bartlettir_2009_06_03_125109.jpg,71.75869,96.00605,36.32792,0.47040,0.35160,77.91875,5.70572,99.80813,6.05535,38.47394,3.17009,0.46191,0.00820,0.46435,0.46784,0.46934,0.36028,0.00494,0.35921,0.36358,0.36637,68.02226,NA,NA,NA,NA,NA
2009-06-07,2009,158,10,bartlettir_2009_06_07_121114.jpg,78.32584,99.86081,38.67118,0.46049,0.36119,78.55832,9.35823,102.72179,9.58590,40.56550,3.39856,0.46339,0.00446,0.46247,0.46677,0.47003,0.35338,0.00859,0.35632,0.36047,0.36126,68.03028,NA,NA,NA,NA,NA
2009-06-10,2009,161,10,bartlettir_2009_06_10_121115.jpg,61.70624,78.16651,26.19398,0.47069,0.37157,61.57690,7.02545,77.34455,8.79206,32.21151,4.45408,0.45211,0.00856,0.45135,0.45522,0.45994,0.35987,0.00460,0.35966,0.36115,0.36290,68.30003,NA,NA,NA,NA,NA
2009-06-13,2009,164,13,bartlettir_2009_06_13_123019.jpg,63.36582,86.34056,37.36232,0.46154,0.33873,74.12529,11.52348,95.28051,13.22483,38.29221,5.86733,0.45927,0.00782,0.45942,0.46356,0.46916,0.35649,0.00723,0.35878,0.36026,0.36347,68.89578,NA,NA,NA,NA,NA
2009-06-16,2009,167,6,bartlettir_2009_06_16_120022.jpg,72.39641,88.33165,39.07223,0.44210,0.36234,77.98075,12.57998,102.01765,14.76266,42.68968,4.82902,0.45821,0.00870,0.46096,0.46171,0.46594,0.34906,0.01361,0.35053,0.35811,0.36138,69.09783,NA,NA,NA,NA,NA
2009-06-19,2009,170,17,bartlettir_2009_06_19_121026.jpg,56.84928,71.23074,27.16806,0.45882,0.36618,67.00589,7.16201,87.33635,10.38468,36.21935,6.48602,0.45875,0.01088,0.46064,0.46454,0.47143,0.35246,0.00820,0.35020,0.35531,0.36635,69.18898,NA,NA,NA,NA,NA
2009-06-22,2009,173,12,bartlettir_2009_06_22_123030.jpg,72.91501,97.37004,44.82943,0.45264,0.33896,67.58710,5.16734,90.35118,5.49078,38.16270,4.54932,0.46123,0.01200,0.45905,0.46933,0.47656,0.34462,0.00778,0.34433,0.35195,0.35547,68.82444,NA,NA,NA,NA,NA
2009-06-25,2009,176,10,bartlettir_2009_06_24_125039.jpg,58.05220,79.59330,30.58264,0.47313,0.34508,66.93536,8.87671,90.90508,11.47787,36.31060,6.20884,0.46874,0.00603,0.47016,0.47126,0.47371,0.34505,0.00726,0.34646,0.35195,0.35319,68.80753,NA,NA,NA,NA,NA
2009-06-28,2009,179,17,bartlettir_2009_06_28_120042.jpg,64.89370,80.60250,42.12566,0.42960,0.34587,58.92297,8.09941,79.29762,10.31258,34.48160,7.53299,0.46062,0.01402,0.46148,0.47000,0.47455,0.34179,0.00661,0.34331,0.34598,0.35058,69.08028,NA,NA,NA,NA,NA
2009-07-01,2009,182,10,bartlettir_2009_06_30_125046.jpg,56.90253,78.33964,34.96111,0.46027,0.33432,52.37509,8.84922,67.78414,14.27612,32.75805,4.00148,0.44030,0.01898,0.44869,0.45574,0.45890,0.34306,0.00593,0.34214,0.34606,0.35065,68.59485,NA,NA,NA,NA,NA
2009-07-04,2009,185,16,bartlettir_2009_07_04_121051.jpg,84.22944,106.55527,51.33815,0.44009,0.34788,79.78469,7.38717,104.56099,8.16557,47.77830,3.01323,0.45053,0.00736,0.45349,0.45549,0.45710,0.34333,0.00754,0.34604,0.34961,0.35098,68.54339,NA,NA,NA,NA,NA
2009-07-07,2009,188,17,bartlettir_2009_07_07_120054.jpg,63.85582,79.66089,41.40709,0.43078,0.34531,65.37247,10.97406,84.16033,14.79856,40.05582,5.52655,0.44308,0.00998,0.44186,0.45081,0.45515,0.34464,0.00603,0.34671,0.34914,0.35130,68.34188,NA,NA,NA,NA,NA
2009-07-10,2009,191,16,bartlettir_2009_07_10_120038.jpg,73.23320,89.69699,43.38027,0.43477,0.35497,74.64538,9.51062,98.12037,11.06921,43.96547,4.21471,0.45282,0.00671,0.45510,0.45746,0.45876,0.34385,0.00770,0.34329,0.34996,0.35385,67.99556,NA,NA,NA,NA,NA
2009-07-13,2009,194,13,bartlettir_2009_07_13_120042.jpg,76.97731,92.77986,45.98402,0.43005,0.35680,71.28659,8.21096,93.48268,8.07928,43.64632,4.15130,0.44903,0.00917,0.44898,0.45407,0.46056,0.34148,0.00958,0.33954,0.35190,0.35427,67.72728,NA,NA,NA,NA,NA
2009-07-16,2009,197,6,bartlettir_2009_07_17_120046.jpg,72.99056,86.84293,42.78247,0.42861,0.36024,76.68293,4.71026,97.95008,7.66100,42.77541,2.23039,0.45019,0.01039,0.45401,0.45715,0.45829,0.35281,0.00376,0.35190,0.35352,0.35698,66.94589,NA,NA,NA,NA,NA
2009-07-19,2009,200,18,bartlettir_2009_07_19_120040.jpg,74.57883,89.12653,43.57766,0.42998,0.35979,77.37445,9.25401,99.53964,10.79319,44.54870,3.57535,0.44941,0.00922,0.45219,0.45562,0.45736,0.34878,0.00900,0.35057,0.35490,0.35699,66.77386,NA,NA,NA,NA,NA
2009-07-22,2009,203,5,bartlettir_2009_07_21_125041.jpg,60.03086,79.00842,32.28455,0.46116,0.35039,61.21205,2.91508,78.84303,4.76042,32.30215,2.08322,0.45733,0.00373,0.45859,0.45868,0.46017,0.35534,0.00484,0.35269,0.35752,0.36128,65.95605,NA,NA,NA,NA,NA
2009-07-25,2009,206,15,bartlettir_2009_07_25_121046.jpg,68.42038,89.08298,40.69900,0.44945,0.34520,63.41171,6.44770,82.18984,8.54092,36.53185,4.50227,0.45123,0.00490,0.45121,0.45327,0.45824,0.34845,0.01136,0.35190,0.35763,0.35869,65.34818,NA,NA,NA,NA,NA
2009-07-28,2009,209,8,bartlettir_2009_07_28_120052.jpg,73.81773,89.18089,42.89951,0.43313,0.35852,77.35970,9.29475,100.89155,10.71705,44.84314,4.23269,0.45242,0.00868,0.45400,0.45793,0.46010,0.34618,0.00911,0.34617,0.35163,0.35495,64.70200,NA,NA,NA,NA,NA
2009-07-31,2009,212,12,bartlettir_2009_07_31_121052.jpg,55.49103,71.32166,33.86901,0.44387,0.34535,71.13610,10.70317,92.08888,13.75671,40.56972,5.21738,0.45158,0.00375,0.45204,0.45396,0.45650,0.34883,0.00394,0.34956,0.35091,0.35266,63.97771,NA,NA,NA,NA,NA
2009-08-03,2009,215,11,bartlettir_2009_08_02_125056.jpg,69.00653,91.15522,39.44093,0.45668,0.34572,75.41985,7.38162,97.33169,9.31892,43.38481,4.08016,0.45034,0.00810,0.45421,0.45581,0.45668,0.34888,0.00476,0.34674,0.35122,0.35403,63.22003,NA,NA,NA,NA,NA
2009-08-06,2009,218,1,bartlettir_2009_08_06_120101.jpg,78.99689,93.57246,44.48747,0.43110,0.36395,78.99689,0.00000,93.57246,0.00000,44.48747,0.00000,0.43110,0.00000,0.43110,0.43110,0.43110,0.36395,0.00000,0.36395,0.36395,0.36395,62.38381,NA,NA,NA,NA,NA
2009-08-09,2009,221,2,bartlettir_2009_08_10_121106.jpg,88.61546,104.16748,45.53034,0.43710,0.37184,77.53759,11.07787,96.48772,7.67976,42.64281,2.88753,0.44623,0.00914,0.44623,0.45080,0.45354,0.35631,0.01553,0.35631,0.36408,0.36874,60.98403,NA,NA,NA,NA,NA
2009-08-12,2009,224,5,bartlettir_2009_08_11_125108.jpg,81.82905,106.02752,45.81110,0.45375,0.35019,63.23878,9.45652,80.48273,12.97960,34.18868,5.92158,0.45225,0.00717,0.44903,0.45375,0.46082,0.35587,0.00344,0.35518,0.35896,0.35954,60.68405,NA,NA,NA,NA,NA
2009-08-15,2009,227,10,bartlettir_2009_08_15_121114.jpg,94.34033,114.93976,49.66033,0.44388,0.36433,76.66598,10.82231,97.87052,10.96019,41.85849,3.67482,0.45243,0.00530,0.45320,0.45514,0.45810,0.35324,0.01281,0.35477,0.36314,0.36601,59.44032,NA,NA,NA,NA,NA
2009-08-18,2009,230,12,bartlettir_2009_08_18_121117.jpg,85.00194,104.83167,45.89516,0.44471,0.36059,78.17724,4.88305,98.00060,6.71048,42.59335,2.81954,0.44789,0.00686,0.44917,0.45211,0.45414,0.35741,0.00384,0.35605,0.35983,0.36147,59.05059,NA,NA,NA,NA,NA
2009-08-21,2009,233,98,bartlettir_2009_08_21_115940.jpg,56.95077,71.79035,30.31491,0.45135,0.35805,58.63603,11.15996,75.14444,16.68940,33.14913,5.63453,0.44737,0.02394,0.45676,0.46443,0.46857,0.35185,0.00860,0.34990,0.35710,0.36223,57.84724,NA,NA,NA,NA,NA
2009-08-24,2009,236,100,bartlettir_2009_08_24_120142.jpg,59.42897,81.51164,34.54537,0.46449,0.33865,63.15079,10.32315,82.25260,13.90074,35.18256,5.74271,0.45473,0.01571,0.45652,0.46304,0.47046,0.34961,0.01153,0.35179,0.35505,0.35893,57.16105,NA,NA,NA,NA,NA
2009-08-27,2009,239,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-30,2009,242,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-02,2009,245,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-05,2009,248,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-08,2009,251,10,bartlettir_2009_09_08_121042.jpg,87.43203,97.80538,41.53855,0.43129,0.38554,82.02615,11.94649,96.92938,12.31168,40.59043,5.14291,0.44195,0.00542,0.44136,0.44190,0.44814,0.37286,0.00904,0.37534,0.37841,0.37925,51.29525,NA,NA,NA,NA,NA
2009-09-11,2009,254,11,bartlettir_2009_09_11_120043.jpg,77.50721,82.76383,37.67788,0.41811,0.39155,75.37865,5.54629,86.30491,6.36891,36.96630,3.22995,0.43456,0.00740,0.43736,0.43900,0.44231,0.37952,0.00651,0.37709,0.38264,0.39026,50.04335,NA,NA,NA,NA,NA
2009-09-14,2009,257,11,bartlettir_2009_09_14_120049.jpg,75.20745,81.04045,38.96254,0.41514,0.38526,78.81351,11.54888,89.55896,11.37950,38.25346,4.50238,0.43374,0.00776,0.43519,0.43854,0.44278,0.38066,0.00770,0.38073,0.38508,0.38995,48.96551,NA,NA,NA,NA,NA
2009-09-17,2009,260,15,bartlettir_2009_09_17_120053.jpg,90.62311,92.91699,44.39177,0.40765,0.39759,79.58150,11.16270,86.87728,11.28968,37.94511,5.24511,0.42527,0.00845,0.42670,0.43136,0.43317,0.38907,0.01055,0.39168,0.39568,0.40230,47.78259,NA,NA,NA,NA,NA
